@relation targetAtiva-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R1-4

@attribute CCLA_MED numeric
@attribute Cda_MED numeric
@attribute CE_MED numeric
@attribute CHINa_MED numeric
@attribute CLCA_MED numeric
@attribute COMBa_MED numeric
@attribute COMBAa_MED numeric
@attribute CT_CP_MED numeric
@attribute Daa_MED numeric
@attribute Dca_MED numeric
@attribute Dma_MED numeric
@attribute ENDIV_MED numeric
@attribute FUTLa_MED numeric
@attribute GAFa_MED numeric
@attribute GAOa_MED numeric
@attribute GATa_MED numeric
@attribute GIROAa_MED numeric
@attribute GLCAa_MED numeric
@attribute ILNCG_MED numeric
@attribute IMOB_RECa_MED numeric
@attribute INTWOa_MED numeric
@attribute LAA_MED numeric
@attribute LC_MED numeric
@attribute LG_MED numeric
@attribute NCGA_MED numeric
@attribute NCGRa_MED numeric
@attribute NITAa_MED numeric
@attribute OENEG_MED numeric
@attribute PLCT_MED numeric
@attribute PMCRa_MED numeric
@attribute PMPEa_MED numeric
@attribute Raa_MED numeric
@attribute RPLa_MED numeric
@attribute SIZE_MED numeric
@attribute TA_MED numeric
@attribute TLTA_MED numeric
@attribute Tra_MED numeric
@attribute VAR_LL_T_1ANOa_MED numeric
@attribute VAR_REC_T_1ANOa_MED numeric
@attribute WCTA_MED numeric
@attribute DIF_EM_MED numeric
@attribute Target {0,1}

@data
-2.027622,0.155597,0.989047,-1,5.23281,0.979761,0.981711,-1.642638,0.675387,0.032457,0.302736,2.556086,-0.02298,?,-4.351786,0.221671,4.511194,-0.05874,0.159215,0.12519,1,-2.302794,0.191102,0.187406,-2.41158,-0.417922,-0.112942,1,-0.608777,0.496278,66.075366,2.341664,?,2.894172,0.401505,2.556086,0.100372,-0.582353,-0.101922,-2.027622,1,1
0.350506,?,1,1,0.323158,0.884139,0.897267,0.204553,0.213163,0.068815,0.602161,0.167326,2.863744,0.061634,0.766324,0.188878,5.297655,0.462172,0.161951,0.091072,0,0.775844,3.34267,3.34267,0.303019,0.05701,0.072448,0,5.454519,31.977494,12.115016,1.605841,0.087097,2.888595,0.047487,0.167326,0.00898,0.07846,0.102385,0.350506,1,1
-0.239793,0.084321,1,1,1.818088,-0.939281,-0.943849,1.140898,-0.486634,0,-0.31447,0.532906,0.168659,0.058915,-9.982344,-0.400785,-2.117286,0.104675,-2.385678,-0.320737,0,0.182298,0.550028,0.550028,0.111703,-0.086847,-0.023802,0,0.876503,-0.626841,13.196292,-1.064924,-0.06274,3.075614,-0.463416,0.532906,0.042259,-1.082663,-0.492902,-0.239793,1,1
-0.155194,0.177973,1,1,1.490132,0.975763,0.976391,0.89484,0.311151,0.022528,0.520783,0.472127,0.012616,0.227128,1,0.611153,1.780974,0.008024,0.205552,0.402017,0,0.199881,0.671611,0.671611,-0.196848,-0.160186,-0.014981,0,1.118698,27.555367,38.664271,0.43844,-0.026316,2.874166,0.041654,0.472127,0.034119,-1,-0.524536,-0.155194,1,1
0.153631,?,1,1,0.707745,0.90651,0.904308,0.592464,0.426047,0.153377,0.327086,0.372042,0.348859,0.391129,?,1.086466,0.920416,0.12979,1.472145,0.273731,0,0.242764,1.412939,1.9143,-0.325389,-0.353524,0.11778,0,1.687867,12.901178,82.824346,0.479534,0.18756,2.314062,0.479019,0.372042,0.520438,?,?,0.153631,1,1
0,?,1,-4.778113,1,1,0.958894,?,0,0,1,1,15.736814,?,?,1,1,15.736814,1,0,0,0,1,1,-1,-1,15.736814,0,0,0,0,16.187959,?,2.344113,1,1,1,?,?,0,1,1
0.260062,?,0.577265,0,0.696691,0.821412,-3.908754,57.447129,0.332238,0,0.489174,0.874284,0.027493,-11.86131,2.215622,1.022557,0.97794,0.015196,0.56366,0,0.5,-0.516835,1.59682,1.010911,0.023674,0.477174,-0.017882,0,0.164596,325.723928,0,0.463404,-6.260838,2.904662,0.236388,0.874284,0.000919,-2.215622,-1,0.260062,1,1
5.495621,0,0.612853,-1,?,?,?,-0.980275,?,?,?,-24.348632,-0.012458,?,?,?,?,0.606653,-1.015534,?,0.5,16.927579,0,-0.090982,?,?,0.665453,1,-1.020535,?,?,0,?,?,?,-24.348632,?,-1,?,5.495621,1,1
0.083485,0.000768,0.996742,-1,0.781709,1.32715,1.326041,1.049589,0.906499,0,0.830541,0.828295,-0.494313,-3.154812,-1.912136,1.016571,0.983699,-0.253137,0.222653,0.141003,1,-0.02986,1.279249,1.279249,0.068282,0.069414,-0.253924,0,0.207299,29.164283,0,0.032224,-0.355641,3.486665,0.015203,0.828295,0.015455,1.294437,-0.671477,0.083485,1,1
0.370204,0.126464,0.726102,0,0.46219,0.151942,0.152255,0.779873,0.148301,0,0,0.438162,1.03582,0.597529,3.134722,0.364664,?,0.453857,2.195052,0.114595,0.5,0.519745,2.163613,1.571004,-0.239138,-0.076465,0.231725,0,1.282261,0.521207,3593.5872,0.775479,0.412441,2.68324,0.679984,0.438162,0.195291,-2.152571,-0.02402,0.370204,1,1
0.23352,0.065462,1,-1.352408,0.75148,0.973824,0.972781,0.606342,0.272521,0.035161,0.658147,0.706121,-0.020593,-0.054229,11.85892,0.796326,1.255766,-0.014541,0.037665,0.033437,0,0.069223,1.330708,1.330708,0.394185,0.119724,-0.037356,0,0.416187,245.529923,7.477769,0.156806,-0.079246,3.098902,0.019347,0.706121,0.033671,-1.809054,-0.264193,0.23352,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1,1
-0.078356,0.131294,0.641092,1,1.137731,0.91653,0.948934,13.66436,0.275958,0.054454,0.581979,0.939598,0.091361,0.485526,-2.43016,0.490207,2.039956,0.102916,-0.055302,0.24663,0,0.006418,0.878942,0.497237,0.325038,0.185955,0.017609,0,0.064285,98.453077,16.649453,0.626918,0.303174,4.844358,-0.029505,0.939598,-0.014133,-0.564071,0.3383,-0.078356,1,1
-0.406305,?,1,-1,9.135017,2.024304,2.024304,0.839081,0,2.024304,0,0.45625,-0.009925,1.839081,?,226.194822,0.004421,-0.004528,0.025485,202.268045,1,0,0.109469,0.109469,-0.41693,-94.307496,-0.004528,0,1.191779,3048.57168,?,-0.004528,-0.008328,5.564684,0.010625,0.45625,2.403389,?,?,-0.406305,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1
0.794833,2.756673,0.108893,1.618228,0.205167,0.856354,1.121571,-1.746066,0.856354,0,0,1.885438,0.317961,0.206783,25.171884,0.297416,3.36281,0.286416,9.915378,0,0.5,-1.884994,5.066693,0.850132,-0.016115,-0.003149,-0.591292,1,-0.469541,15.008389,?,3.36281,0.39735,1.644544,0.895149,1.885438,0.170317,-5.802085,0.124556,0.794833,1,1
0.01488,0.346658,0.683456,-1,0.95136,0.995848,1.02449,2.397188,0.467075,0,0.587724,0.692459,-0.070006,-0.061191,3.089777,1.27524,0.897462,-0.040882,0.325587,0.410245,0.5,0.183749,1.057837,0.997301,-0.014183,-0.034589,-0.07942,0,0.456439,115.946319,94.438632,0.334705,-0.196376,3.574963,0.01778,0.692459,0.022016,-1.188357,-0.384609,0.01488,1,1
0.050435,0.189061,0.20269,1,0.773481,0.802503,0.861739,6.32925,0.461085,0.004641,0.337851,0.916538,0.094384,2.475894,-13.561712,1.97376,0.509426,0.084125,-0.105214,0.102161,0,-0.00556,1.293103,1.039019,0.109139,0.22806,0.058056,0,0.094347,69.998939,20.746708,0.329626,0.793913,4.041419,-0.039076,0.916538,-0.091199,-0.123038,0.03286,0.050435,1,1
0.873585,?,?,0,0,1.007305,1.007305,0,0.543782,0.246042,0.217482,0,?,-0.0454,-12.916358,5.66293,0.176714,-0.000971,?,0.386648,0.5,-0.085271,?,?,0,0,-0.002282,0,?,0,0,0.095193,-0.002282,2.897354,0.873585,0,4.94612,-1.691695,0.130973,0.873585,1,1
0.050224,?,1,-55.057453,0.947631,0.946833,0.976756,6.071775,0.035496,0.309337,0.602,0.929296,1.047501,0.396231,-0.047692,0.721358,3.978239,1.006433,0.978026,0.001266,0,0.028536,1.058496,1.071748,-0.297037,-0.417124,0.785305,0,0.082348,96.487904,254.066537,1.260888,0.399251,3.684149,0.34726,0.929296,0.42411,-0.919332,19.27654,0.050224,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1
-0.003757,?,1,1,1.00874,0.809212,0.809212,0.765729,0,0.809212,0,0.433662,0.409621,1.765729,?,1.074033,0.93107,0.177637,0.985833,0.612302,0,0.177637,0.991336,0.991336,-0.265224,-0.284859,0.177637,0,1.305946,65.126635,?,0.177637,0.313658,1.853,0.261467,0.433662,0.280824,?,?,-0.003757,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1,1
0.018091,?,1,1,0.847951,17.93589,28.319002,0.112209,16.011522,0,1.924368,0.100889,0.646029,0.076637,?,24.355554,0.041058,0.065177,0.671649,21.457746,0,0.049765,1.179314,1.179314,0.010822,0.263578,0.049765,0,8.911922,674.647598,0,0.722227,0.055349,5.039265,0.007269,0.100889,0.177032,?,?,0.018091,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1
0,1.148667,1,?,1,?,?,?,?,?,?,1,1.148667,?,?,?,?,1.148667,0,?,?,-25.505015,1,1,1,?,0,?,0,?,?,0,?,2.46196,-1,1,?,?,?,0,1,1
0.250105,?,1,1.809446,0.485287,4.563165,4.984683,0.26228,4.172385,0.238778,0.152002,0.20616,2.324362,0.124344,-4.848251,1.731989,0.854462,0.438427,2.473414,0.854579,0,-0.63229,2.35933,2.35933,-0.178758,-0.293779,0.294601,0,4.002266,3.695857,0,2.984163,0.365671,2.114886,0.428863,0.20616,0.849526,2.624238,-0.541275,0.250105,1,1
0.995736,0,0.490956,?,0.004264,?,?,-0.007066,?,?,?,-0.007354,0,?,?,?,?,0,2422.323826,?,0.5,0.000574,1272.772112,1272.772112,-0.000206,?,-0.001753,0,38.702688,?,?,0,-0.001767,1.937893,0.995942,-0.007354,?,-1,?,0.995736,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1
0.033799,0,1,0.169303,0.966072,?,?,0,?,?,?,0.962388,0.153243,23.926444,?,?,?,0,1.566818,?,0,-1.725073,0.896135,0.896135,0,?,0,0,-0.100202,?,?,0,0,1.869727,0.033799,0.962388,?,-2.482535,?,0.033799,1,1
0.595031,?,1,?,0.208078,?,?,0.182782,?,?,?,0.154026,0,?,?,?,?,0,4.99373,?,0,0.845968,4.99373,4.99373,-0.154026,?,0,0,5.612548,?,?,0,0,3.187286,0.749057,0.154026,?,?,?,0.595031,1,1
0.019612,0.009806,1,1,0.132483,?,-635.364903,0.125134,?,?,?,0.111217,11.205343,0.527434,?,?,?,2.58562,9.120497,?,0,0.875412,3.793549,3.793549,0.000323,?,2.195012,0,5.460415,?,?,5.365212,2.944314,2.091452,0.017674,0.111217,?,0.71006,?,0.019612,1,1
0.101071,?,0.391696,1,0.899695,?,8.794267,-1.860233,?,?,?,2.173146,0.376425,?,?,?,?,0.793747,0.475465,?,0,-1.628226,4.394641,4.315327,-0.192669,?,0.539446,1,-0.538615,?,?,-0.132848,?,3.459913,0.29374,2.173146,?,2.006795,?,0.101071,1,1
-3.170033,0,0.921036,0,4.683237,1.02111,1.016835,-1.365743,0.115965,0.038149,0.866996,4.425912,-0.325809,?,3.011887,0.10462,10.388209,-0.906478,-0.092205,0,0,-3.500925,0.252588,0.257039,-3.070847,-0.273241,-0.908882,0,-0.742961,15.938482,49.980923,-0.237928,?,4.120444,-0.099186,4.425912,-0.016231,-1.024068,-0.340009,-3.170033,1,1
-0.037405,0.01722,1,-1,1.048822,1.06107,1.057751,3.313263,0.071977,0,0.981634,0.843575,-0.121988,8.012727,-0.249308,0.865703,1.165383,-0.090281,0.931395,0.07343,0.5,-0.082659,0.953464,0.954884,-0.379087,-0.31086,-0.093992,0,0.189044,44.373074,73.683842,0.036515,-0.302339,4.350195,0.314355,0.843575,0.277324,-1.069298,0.051488,-0.037405,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1
-0.165648,0.042494,1,1,2.173729,?,45.265269,0.448841,?,?,?,0.309719,0.005455,0.260257,?,?,?,0.07483,-1.453485,?,0,0.33305,0.460791,0.460791,-0.069318,?,0.02315,0,2.23045,?,?,0.675933,0.064219,3.599227,-0.094831,0.309719,?,-1.225598,?,-0.165648,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,1,1
-0.12126,0.055013,1,0,1.251261,0.89821,0.891327,-1.065242,0.164487,0.016312,0.711498,0.882097,0.265931,0.383814,-0.744906,0.410626,2.436215,0.161148,0.968633,0.032685,0,-1.184267,0.984305,0.984305,-0.495034,-0.109327,0.10435,0.5,0.234098,29.133368,74.795015,0.531418,0.288995,3.707485,0.35493,0.882097,0.090507,-0.508664,0.101533,-0.12126,1,1
0.256919,0,1,1,0.624026,?,?,0.804035,?,?,?,0.444185,0.047064,0.06555,?,?,?,0.018368,0.010406,?,0,0.356424,1.607228,1.557731,0.254371,?,0.01396,0,1.260876,?,?,0.32289,0.022961,3.55339,0.002548,0.444185,?,-1.97692,?,0.256919,1,1
0.740924,?,1,1.340367,0.259076,0.679201,0.679201,0.349667,0.679201,0,0,0.259076,0.030723,-0.022125,?,1.6506,0.60584,0.00796,3.859867,0,0,-0.98494,3.859867,3.859867,-0.259076,-0.427631,-0.006876,0,2.859867,0,?,0.419447,-0.00928,1.427459,1,0.259076,1.6506,?,?,0.740924,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,1,1
0.450401,?,1,-1,0.545506,1.008751,1.032297,1.176723,0.446853,0.20967,0.352228,0.540594,-0.072705,-0.404461,?,1.291739,0.77415,-0.039304,0.041374,0.011632,1,-0.056973,1.83316,1.83316,0.432507,0.558686,-0.056973,0,0.849817,0.657619,0,0.306616,-0.124014,2.707371,0.017895,0.540594,0.023115,?,?,0.450401,1,1
0.035299,1.5811,0.013722,1,-4.878484,0.643367,0.664365,-1.507625,0.643367,0,0,0.949534,0.465365,0.536836,1.486808,0.693736,1.574143,0.457064,1.217495,0.387453,0,0.127264,1.401324,0.056288,0.012735,0.001281,0.412605,0.5,0.187436,0,?,1.414549,0.599725,2.085846,0.022564,0.949534,0.026232,-0.602658,-0.405337,0.035299,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1
0.061234,0.006561,1,-1,0.935684,0.987956,0.994792,5.523365,0.987956,0,0,0.837652,-0.005002,-0.105262,1.240979,1.100701,0.921906,-0.004378,1.031019,0.04311,0.5,-0.344839,1.069651,1.069651,-0.397886,-0.103525,-0.0095,0,0.196319,0,?,0.921906,-0.077642,2.333669,0.492166,0.837652,0.188132,-0.898205,-0.005251,0.061234,1,1
0.669468,0,1,?,0.330532,?,?,0.49805,?,?,?,0.330532,0,?,?,?,?,0,4.980293,?,0,0.2388,3.061693,3.061693,-0.105412,?,0,0,2.061693,?,?,0,0,2.073507,0.77488,0.330532,?,?,?,0.669468,1,1
-0.141463,?,1,-1,1.159781,20.379759,-149.749701,-38.285655,20.379759,0,0,1.02682,-0.115082,?,?,107.085166,0.009338,-0.118168,0.035343,12.276584,1,-0.128908,0.862232,0.862232,-0.146646,-15.703624,-0.128778,1,-0.026119,33931.28254,?,0.072145,?,4.257552,0.005183,1.02682,0.555019,?,?,-0.141463,1,1
-0.522962,0,0.943738,-1,3.575063,1.208543,1.233856,7.186089,0.587842,0.097165,0.588151,0.877842,-0.169047,-0.493888,0.465599,0.477404,2.094664,-0.099071,0.007332,0.384577,0.5,-0.020708,0.279715,0.339369,-0.512521,-0.185174,-0.197693,0,0.139158,29.030958,26.72779,0.926905,-0.67368,4.130173,0.003758,0.877842,0.002775,-0.466868,-0.10718,-0.522962,1,1
-1.538878,?,0.371533,-1,4.389721,1.406196,1.443162,-1.229153,1.406196,0,0,5.363889,0.012097,?,0,0.37874,2.640333,0.064889,0.22675,0,1,-6.648705,0.227805,0.084637,-1.990143,-0.753747,-0.485752,1,-0.813568,0,?,2.457548,?,1.272749,0.451265,5.363889,0.170912,0,-1,-1.538878,1,1
0.047122,0.409077,0.557205,1,0.940264,0.831137,0.865294,3.276093,0.293751,0.029142,0.54332,0.862843,0.068564,0.578357,65.706541,1.811683,0.551973,0.071519,0.10635,0.31533,0,-0.008712,1.063531,0.732692,0.042593,0.054391,0.027646,0,0.15896,352.918525,374.669888,0.218559,0.12033,4.832047,0.00453,0.862843,0.005784,10.470165,1.34147,0.047122,1,1
0.145842,?,1,1,0.634232,?,-0.386765,0.338484,?,?,?,0.252886,0.038108,0.922606,?,?,?,0.009637,0.311291,?,0,0.022177,1.57671,3.800325,0.11122,?,0.007012,0,2.954351,?,?,0.010172,0.009385,1.917366,0.034622,0.252886,?,?,?,0.145842,1,1
0.778834,?,1,1,0.221166,0.321952,0.321952,0.28397,0.182044,0.139908,0,0.221166,3.000732,0.810029,1,0.697417,1.433862,0.663659,0.04462,0,0,0,4.521499,4.521499,0.745567,0.519971,0.583364,0,3.521499,242.717774,?,0.924685,0.749022,1.77302,0.033267,0.221166,0.023201,-1,-1,0.778834,1,1
0.098236,?,0.743769,-14.825362,0.865173,1.154329,1.148081,3.556262,0.153866,0.018212,0.982251,0.752927,0.137444,1.295662,-4.733753,0.691479,1.479087,0.110503,1.715222,0.043978,0,0.131256,1.192548,1.165829,-0.151075,-0.103161,0.090836,0,0.344319,85.212895,39.535578,0.307123,0.530249,3.9808,0.249311,0.752927,0.182259,-0.862474,0.182197,0.098236,1,1
-1.181946,2.492528,0.989146,0,3.149462,0.805601,0.82183,102.158053,0.355882,0.084875,0.364843,1.851212,-0.050317,161.79373,2.299549,0.656974,4.531184,-0.493469,0.047033,0.13777,0.5,-0.886406,0.50012,0.516572,-1.148497,-0.259698,-0.634812,0.5,-0.312883,170.502203,258.247307,2.057449,78.32028,3.395568,-0.033449,1.851212,0.012938,-1.642995,-0.714486,-1.181946,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,1,1
0.403449,0,1,?,0.038752,?,?,0.013104,?,?,?,0.01288,0,?,?,?,?,0,68.181155,?,0,0.102659,55.080346,55.080346,0.052608,?,0,0,113.371984,?,?,0,0,2.860305,0.350842,0.01288,?,?,?,0.403449,1,1
-0.31415,0.669246,0.922413,1,4.437638,0.870145,0.905037,0.74085,0.54222,0.117616,0.17211,0.425568,0.599045,0.067255,14.729915,0.26256,3.808656,0.242934,0.202574,0.257957,0,0.274101,0.225345,0.225345,-0.392549,-0.103068,0.093254,0,1.349802,0,89.81052,2.332467,0.15687,2.957227,0.109503,0.425568,0.028751,3.235726,0.186265,-0.31415,1,1
-0.897117,0.087015,0.514606,-1,16.075522,2.071991,2.452119,-2.230819,1.249924,0.019288,0.806719,1.812467,-0.045342,?,0.247888,1.995345,0.501166,-0.063628,0.006962,1.727663,1,-0.967979,0.062206,0.065291,-0.551966,-1.45839,-0.173334,1,-0.448266,7.6526,75.155527,0.655525,?,5.938423,0.004984,1.812467,0.011711,0.093157,0.121035,-0.897117,1,1
0.018483,?,1,-1,0.937155,1.187927,1.176874,0.380489,0.368996,0.013684,0.805247,0.275619,-0.647441,-0.432512,?,0.480446,2.081401,-0.178447,1.224851,0.038903,1,-0.166509,1.06706,3.334415,-0.082201,-0.039493,-0.178559,0,2.628199,33.453691,25.411096,0.569922,-0.246498,2.784895,0.100684,0.275619,0.048373,0,0,0.018483,1,1
0.181615,0.071702,0.26366,1,0.309556,0.553442,0.558169,0.4295,0.386875,0.041427,0,0.290523,0.487449,6.447347,12.296064,29.074212,0.034395,0.093037,3.497424,22.786151,0,0.679203,3.497424,1.549148,-0.038587,-0.450676,0.087959,0,2.755608,81.480272,12.297075,0.02951,0.16319,4.076378,0.222107,0.290523,4.9715,7.674556,-0.153505,0.181615,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1
-0.374511,0.466263,0.944602,1,3.164316,0.963826,0.984268,1.66597,0.554152,0.078459,0.376977,0.624902,0.176909,0.101922,9.097796,0.275202,3.633699,0.115238,-0.174304,0.126038,0,0.018454,0.316024,1.067775,-0.318922,-0.087768,0.049074,0,0.600251,21.974596,38.583895,2.141859,0.140774,3.056405,-0.060898,0.624902,-0.019117,0.767256,0.169788,-0.374511,1,1
0,12.037261,1,?,1,?,?,?,?,?,?,1,12.056695,?,?,?,?,12.056695,-1,?,?,-35.004037,1,0.003957,1,?,0,?,0,?,0,0,?,3.288177,-1,1,?,?,?,0,1,1
0.996866,0.014956,1,1,0.003116,10.051037,0.134864,0.003544,10.051037,0,0,0.003531,38.142443,-13.992499,-1503.915443,333.153573,0.003016,0.124266,121.524356,0,0,0.155844,284.515151,284.515151,0.019211,160.900255,0.094403,0,282.195292,0,?,-0.003986,0.094737,3.69747,0.977655,0.003531,171.768865,0.32694,-0.104478,0.996866,1,1
-0.710365,?,1,-1,2.105887,1.672426,1.672426,-3.835165,0,0.454248,1.218178,1.352713,-1.852328,?,1,0.259183,3.858273,-2.505668,0.435563,0.092697,0,-2.592894,0.474859,0.474859,-1.258536,-0.326192,-2.592894,0,-0.260745,8.787299,39.464785,-2.505668,?,1.916242,0.548171,1.352713,0.142077,-1,-1,-0.710365,1,1
-0.52303,0.459183,1,-0.041761,210.240367,0.844544,0.842655,-0.967379,0.345918,0.052078,0.446547,1.003788,0.380768,1.050671,172.136691,0.310705,4.244294,0.261763,-0.036551,0.009621,0,-0.041982,0.358162,1.090088,-0.502605,-0.175345,0.189601,0.5,0.126,27.424872,0,1.928046,1.056375,3.445874,-0.020425,1.003788,-0.008303,59.541867,0.345899,-0.52303,1,1
0.299502,?,0.712898,1,0.689192,0.861762,0.898696,13.616302,0.276031,0.15695,0.428781,0.931583,0.278772,0.923236,1,0.532302,1.878633,0.259699,1.896239,0.019362,0,0.019456,1.450973,1.371142,-0.334177,-0.177883,0.049159,0,0.073441,63.131611,68.45825,0.778259,0.718517,3.819714,0.633679,0.931583,0.337309,-1,-1,0.299502,1,1
0.209602,0.149566,1,-1.256318,0.763923,1.233085,1.232735,1.046309,0.273917,0,0.959168,0.67677,-0.173258,-0.297047,0.394438,0.456533,2.798003,-0.026908,1.164489,0.035013,0,-0.103559,1.273309,1.289887,0.030157,0.024244,-0.042874,0,0.459303,121.970173,0.000037,0.299197,0,2.163017,0.168343,0.67677,0.047539,-0.747195,-0.50436,0.209602,1,1
0.016631,?,1,-1,0.982278,0.920459,0.934033,11.791611,0.55673,0.106211,0.257518,0.921824,0.032905,-0.015641,1,0.605173,1.65242,0.030333,1.050289,0.055661,0.5,-0.026519,1.018041,1.018041,-0.330707,-0.200135,-0.001153,0,0.084806,111.211699,119.38859,0.942813,-0.014746,3.422689,0.347338,0.921824,0.2102,-1,-1,0.016631,1,1
0.232384,0.000043,0.97027,1,0.739389,0.82,0.823128,1.93516,0.29,0,0.53,0.659303,0.019426,0.631368,0.629153,17.350784,0.057634,0.013044,0.016244,1.877081,0,0.267166,1.352469,1.352469,0.236453,4.102642,0.008717,0,0.516753,5546.540867,11993.17922,0.052281,0.026535,3.799184,0.003841,0.659303,0.066645,-0.54746,-0.815729,0.232384,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,1,1
0.795678,?,?,1,0,0.929608,0.929608,0,0.929608,0,0,0,?,0.012792,?,1.598947,0.625412,0.044024,0,0.3267,0,0.071263,?,?,0.795678,1.272247,0.008,0,?,458.008851,?,0.625412,0.008,1.997602,0,0,0,?,?,0.795678,1,1
0.298711,0.213357,0.599691,-0.03533,0.373591,1.016891,1.013479,0.375794,0.521827,0,0.48493,0.272925,0.154882,0.008026,4.805503,0.517576,1.936423,0.025902,3.202782,0.216808,0,0.143822,2.684092,2.482907,0.118472,0.052392,0.010287,0,2.671956,37.21506,27.907434,0.670145,0.012339,3.72838,0.119605,0.272925,0.058639,-2.109823,-0.230184,0.298711,1,1
0.782297,0,1,1,0.141478,0.715553,0.715553,0.127646,0.559747,0,0.163583,0.113197,2.669524,0.253989,1.907149,0.568181,1.760004,0.437628,15.116515,0.01774,0,0.536852,7.068228,7.068228,-0.041521,-0.023386,0.437628,0,7.834145,0,0,1.381412,0.49349,2.202192,0.868711,0.113197,0.353509,-0.103602,0.61537,0.782297,0,1
-0.250482,0.128107,0.954389,-1,1.290913,0.916405,0.935496,-7.015541,0.215133,0.156159,0.545113,1.16952,-0.164026,?,-0.131594,0.321876,3.191128,-0.189446,-2.017421,0.036822,1,-0.203291,0.774941,0.741353,0.284936,0.086119,-0.257106,1,-0.1446,164.323604,73.889022,0.536885,?,4.651502,-0.535418,1.16952,-0.166548,-0.099395,0.755318,-0.250482,1,1
-0.004303,?,0.505514,1,1.711592,0.941022,0.955303,2.799283,0.367611,0.025989,0.547421,0.733947,0.044554,0.353715,0.719906,2.008353,0.498006,0.032198,0.958521,1.210714,0,-0.174388,0.807524,0.493047,-0.186208,-0.374101,0.019393,0,0.364412,138.252357,295.622411,0.210977,0.070849,4.215755,0.181905,0.733947,0.368861,-0.646831,-0.833849,-0.004303,1,1
-0.113872,?,1,-1,9.585866,1.000377,1.000377,0.13092,0,1.000377,0,0.115764,0.041596,1.973653,-0.441865,1.865818,0.423214,0.006477,0.023551,1.251831,0,-0.649842,0.10432,0.10432,-0.114893,-0.268998,-0.023516,0,7.638261,0,?,-0.000234,-0.027853,2.492233,0.003364,0.115764,0.004344,-0.794845,-1.167141,-0.113872,1,1
0.119788,0.093612,1,0,0.755632,0.994268,0.964953,0.567988,0.26558,0,0.737806,0.420592,-0.174195,0.175241,7.644346,0.406988,2.457946,-0.050996,1.323395,0.207622,0,0.17233,1.323395,1.323395,-0.232689,-0.09772,-0.060877,0,1.377599,17.294939,41.928106,0.402679,-0.043038,3.480441,0.12578,0.420592,0.094394,-0.861087,0.09101,0.119788,1,1
0.10516,?,0.924127,-1.262976,0.89332,0.860152,0.863957,21.882405,0.285073,0.057573,0.517506,0.954635,0.032875,-6.153241,-0.411884,1.140094,1.007252,0.032137,1.493562,0.014511,0.5,-0.073695,1.125166,1.033695,-0.377689,-0.509978,-0.032267,0,0.047608,64.01496,140.392875,0.324248,-0.47592,3.2004,0.482849,0.954635,0.604126,-1.736769,4.216642,0.10516,1,1
